ID,Stufe,Priorität,Abschnitt,Kurzbeschreibung,Issue,Modul,Tests,Status
Q-UX-020,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,"Ein-Bildschirm-Kasse, Flight Director, mobile Assistenz und kompakte Administration mit bedarfsweise geöffneten Editoren.",,BP-04,"Kompakte Administration mit gemeinsamer Top-Leiste, Flight Director ohne Horizontalüberlauf ab 1024 CSS-Pixel sowie eigenständige Flight Line-Ansicht mit touchbereinigten Iconzuständen im Browser geprüft; Originalhardwareabnahme ausstehend",in Arbeit
Q-UX-030,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,Häufige Aktionen sind ohne Bestätigungsdialog ausführbar und mindestens zehn Sekunden rückgängig zu machen. Weitreichende destruktive Aktionen erfordern PIN oder explizite Bestä…,,BP-04,"NEXT ohne Dialog, sichtbares Undo und Wiederherstellung per Browser geprüft; PIN-Fokus geprüft; vollständige Rollenabnahme ausstehend",in Arbeit
Q-UX-040,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,"Statusbegriffe, Farben und Symbole sind systemweit einheitlich.",,BP-04,"Gemeinsame Statusdarstellung und Theme-Variablen, dokumentierte App-Icon-Familie für Hauptmarke/Kasse/Flight Director/Flight Line/FIDS/Admin/Ticket sowie Regressionstest für die freigegebene pure Lucide-Zuordnung im Ansichtsmenü einschließlich FIDS=Monitor; vollständiger Light/Dark-Geräteabgleich ausstehend",in Arbeit
Q-UX-050,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,"Doppelte Eingaben dürfen keine doppelten Buchungen, Ereignisse oder Statuswechsel erzeugen.",,BP-04,"Unit Zustandsautomat + Integration Verkauf/Umlauf + E2E erstes Vertical Slice; V1.8-UI-Test hält Busy bis zur sichtbaren Board-, Listen- und Druckprojektion",umgesetzt
Q-UX-060,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,Die deutsche Bedienoberfläche muss nach höchstens zehn Minuten Einweisung je Helferrolle sicher bedienbar sein.,,BP-04,Deutsche Rollenoberflächen + Feldabnahmeprotokoll mit definierten Aufgaben; Durchführung mit Helfern ausstehend,in Arbeit
Q-UX-070,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,Umschaltbares helles und dunkles Farbschema auf allen Bedienoberflächen.,,BP-04,Browser Hell/Dunkel auf Administration/Kasse/Flight Director/Flight Line/FIDS,in Arbeit
Q-UX-080,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,"Öffentliche Ansichten formulieren handlungsorientiert und vermeiden interne Fachbegriffe, wenn diese für Gäste nicht erforderlich sind.",,BP-04,Public-DTO-Texte + Browser Ticketstatus/FIDS Desktop/mobil,umgesetzt
Q-ZUV-010,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,Status- und Prognoseänderungen sind im Normalbetrieb innerhalb von zwei Sekunden auf allen verbundenen Geräten sichtbar.,,BP-02,E2E zwei Geräte maximal 27 ms + Browser Kasse/FIDS 408 ms + versionsbewusstes Single-Flight-Board-Sync mit höchstens einem Folgeabruf,umgesetzt
Q-ZUV-020,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,"Verbindungs-, Server- und D1-Fehler leeren die Oberfläche nicht; letzter bestätigter Stand bleibt mit Alter sichtbar und Schreibaktionen bleiben gesperrt.",,BP-09,Integration D1-Fehler/Offline-Replay/Konflikte + E2E Ausfall/Wiederverbindung,in Arbeit
Q-ZUV-030,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,Nach einer Störung stellen Geräte die Verbindung automatisch wieder her und gleichen den Zustand vollständig ab; ein manueller Neustart ist nicht erforderlich.,,BP-02,Unit Domänenverträge + Integration Autorisierung/Idempotenz/Concurrency + Reconnect,umgesetzt
Q-ZUV-040,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,Widersprüchliche parallele Bedienung wird serverseitig konfliktgeprüft aufgelöst. Kein Gerät darf einen neueren Zustand mit einem veralteten Stand überschreiben.,,BP-02,ADR-0025 + FIFO-Durable-Object + aggregatbezogene Preconditions; Fleet-Integration akzeptiert unabhängige Flugzeuge und verwirft stale write auf dasselbe Flugzeug,umgesetzt
Q-ZUV-050,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,Das System ist für mindestens zwölf Stunden durchgehenden Veranstaltungseinsatz ohne Neustart ausgelegt.,,BP-12,Isolierter Zustands-/Realtime-Langlauf implementiert; Reconnect-Diagnose und ungekürzter 12-h-Abnahmelauf laufen beziehungsweise ausstehend,in Arbeit
Q-ZUV-060,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,"Verfügbarkeit der zentralen Serverumgebung während des Veranstaltungszeitraums mindestens 99,5 Prozent; geplante Wartung an Veranstaltungstagen ist ausgeschlossen.",,BP-11,12-h Cloudflare-Abnahme: 720/720 Web-/Worker-/D1-Intervalle verfügbar; 100 Prozent ohne Wartungsausschluss,umgesetzt
Q-ZUV-070,V1,MUSS,10.2 Zuverlässigkeit und Verbindungsverhalten,Für Totalausfall der Verbindung besteht eine dokumentierte Papier-Rückfallebene einschließlich geregelter Wiedereinpflege nach Wiederanlauf.,,BP-09,Integration Offline-Replay/Konflikte + E2E 60-s-Verbindungsabbruch,umgesetzt
Q-PER-010,V1,MUSS,10.3 Performance und Mengengerüst,Lokale Reaktion der Bedienoberfläche auf Eingaben unter 300 ms; serverseitiger Abschluss eines Standardverkaufs im Normalbetrieb unter zwei Sekunden.,,BP-04,"Skalierungsintegration 24.07.2026: Verkaufsbestätigung 36 ms; Edge-CDP-Browsermessung mit je 100 sichtbaren Reaktionen Desktop/Mobil: p95 18,1/18,0 ms und Maximum 18,6 ms",umgesetzt
Q-PER-020,V1,MUSS,10.3 Performance und Mengengerüst,"Auslegung mindestens auf 20 gleichzeitig verbundene Geräte, 1.000 Tickets, 300 Flugumläufe je Veranstaltungstag und fünf Jahre Historie ohne spürbare Verschlechterung.",,BP-12,"Reproduzierbarer Skalierungslauf mit 20 WebSockets/Parallelabrufen, 1.000 Tickets, 300 Umläufen, 60 Monaten und 6.000 Historienereignissen; p95 1.061 ms",umgesetzt
Q-PER-030,V1,MUSS,10.3 Performance und Mengengerüst,Eine vollständige Neuberechnung der V1-Prognose für alle offenen Fluggruppen erfolgt im festgelegten Mengengerüst in höchstens zwei Sekunden.,,BP-06,Entprellte persistierte Neuberechnung für 300 offene Umläufe einschließlich 150-ms-Debounce in 289 ms; nicht mehr im Aktions-Bestätigungspfad,umgesetzt
Q-SIC-010,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Sämtliche Kommunikation erfolgt verschlüsselt über HTTPS/TLS.,,BP-02,Unit HTTPS-Redirect/lokale Ausnahme + Live-Cloudflare 308/HTTPS/HSTS/CSP/Sicherheitsheader,umgesetzt
Q-SIC-020,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz","Schreibzugriff ist nur über eine gültige serverseitige Sitzung mit passender Kontorolle zulässig; Konto, Sitzung und serverseitig erzeugte technische Herkunft bleiben auditierbar.",,BP-02,"ADR-0010; Session-Cookie-/Rollen-Tests; Produktionspfad ignoriert Geräte-Header; Worker injiziert Konto-, Sitzungs- und Herkunftskontext",umgesetzt
Q-SIC-030,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Die öffentliche Status-Seite gibt ausschließlich Informationen zum jeweiligen nicht erratbaren Ticketcode preis. Aufzählbarkeit und automatisierte Fehlversuche werden begrenzt.,,BP-07,Integration öffentliche DTOs/Consent + E2E Ticketstatus/FIDS/Push + Security Enumeration,umgesetzt
Q-SIC-040,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz","Es werden keine Werbung, kein Tracking und keine externen Analysedienste eingebunden.",,BP-07,Abhängigkeits-/Quellcodeprüfung ohne Werbung Tracking oder Analytics,umgesetzt
Q-DSG-010,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Im Kernsystem werden keine Gastnamen oder sonstigen nicht erforderlichen Personendaten erfasst. Der Betrieb funktioniert vollständig ohne Telefonnummer.,,BP-07,ADR-0006 + strikte anonyme Contracts + Schema-/Backup-/UI-Prüfung,umgesetzt
Q-DSG-020,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Push-Registrierungen werden fristgerecht gelöscht oder irreversibel entkoppelt; V1 speichert keine Telefonnummern.,,BP-10,Unit Frist ab Veranstaltungsende + täglicher Löschjob + Ausschluss aus R2-Backup,umgesetzt
Q-DSG-030,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Einwilligungen werden mit Zeitpunkt und Kanal dokumentiert; Datenschutzhinweise sind auf der Status-Seite abrufbar.,,BP-07,"E2E Einwilligungszeitpunkt, Zieltyp und Widerruf + schließbarer Browser-Dialog Datenschutz ohne Routenverlust; kein großer Datenschutzblock",umgesetzt
Q-DSG-040,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Personenbezogene Daten werden ausschließlich in Rechenzentren innerhalb der EU verarbeitet; erforderliche Auftragsverarbeitungsverträge und Angaben für das Verarbeitungsverzeich…,,BP-11,"D1/R2/DO-EU-Nachweis + technisches Verarbeitungsinventar; offizieller Cloudflare-Abgleich belegt offene Regional-Services/CMB-, DPA-, Subprozessor- und Web-Push-Entscheidung im Betreiberprotokoll",in Arbeit
Q-DSG-050,V3,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Ein späteres Passagierlistenmodul ist technisch und berechtigungsseitig vom datensparsamen Ticketing zu trennen.,,BP-10,Integration Historie/Export/Löschung + E2E Tagesabschluss,geplant
Q-WAR-010,V1,MUSS,"10.5 Wartbarkeit, Erweiterbarkeit und Betriebskosten","Verwendung verbreiteter, quelloffener Standardtechnologien ohne exotische Abhängigkeiten; ein erfahrener Webentwickler kann sich ohne Herstellerbindung einarbeiten.",,BP-11,Abhängigkeits-Allowlist + Architekturtest Domain ohne UI/HTTP/Datenbank/Cloudflare + Wartbarkeitsdokumentation,umgesetzt
Q-WAR-020,V1,MUSS,"10.5 Wartbarkeit, Erweiterbarkeit und Betriebskosten","Betriebliche Parameter, Texte, Schwellenwerte, Referenzzeiten und Gewichtsklassen sind ohne Programmänderung konfigurierbar.",,BP-03,Vertrags-/UI-/Persistenz-Coverage + Stammdatenintegration + dokumentierte Konfigurationsmatrix,umgesetzt
Q-WAR-030,V1,SOLL,"10.5 Wartbarkeit, Erweiterbarkeit und Betriebskosten","Laufende Grundbetriebskosten für Hosting, Domain und Zertifikate sollen ohne Mobilfunk- und volumenabhängige Versandkosten höchstens 15 Euro je Monat betragen. Abweichungen sind…",,BP-11,"Offizielle Cloudflare-Preise geprüft 14.07.2026 + reales Acceptance-Mengengerüst + synthetischer Skalierungstest; Workers Paid 5 USD, D1/R2/DO innerhalb Grundkontingenten, TLS 0 EUR und Domainreserve 2 EUR; erwartete Summe unter 8 EUR",umgesetzt
Q-WAR-040,V1,MUSS,"10.5 Wartbarkeit, Erweiterbarkeit und Betriebskosten","Die Architektur ermöglicht V2 bis V4 ohne Neuentwicklung des Kerns; insbesondere sind Ressourcengruppen, mehrere Produkte je Gruppe, Gates, Mehrveranstaltungsbetrieb, Sitzplätze…",,BP-03,Architekturtest Ressourcengruppen/Mehrprodukt/Gates/Mehrveranstaltung/Sitzplätze/Adaptergrenze + Dokumentation,umgesetzt
Q-WAR-050,V1,MUSS,"10.5 Wartbarkeit, Erweiterbarkeit und Betriebskosten","Prognoseverfahren, Zustandsautomaten und fachliche Invarianten sind in einer für Betreiber und zukünftige Entwickler nachvollziehbaren technischen Dokumentation beschrieben.",,BP-01,ADR-0028 + docs/architecture/domain-state-and-forecast-v1.md + npm run docs:verify + npm run check,umgesetzt
T-010,V1,MUSS,11 Technische Rahmenbedingungen,Die Lösung ist eine responsive Progressive Web App; eine Installation aus einem App-Store ist nicht erforderlich.,,BP-12,React/Vite-PWA + stabile ansichtsspezifische Standalone-Manifeste/Startpfade für Kasse Flight Director Flight Line FIDS Admin und öffentliche Statusseiten + Service Worker/Navigation-Fallback + getrennte Favicon-/Apple-180-/reguläre 192/512-/Maskable-192/512-Familien + serverseitige Erst-HTML-Metadaten + Produktionsbuild + responsive Browsernachweise,umgesetzt
T-020,V1,MUSS,11 Technische Rahmenbedingungen,"Unterstützt werden aktuelle Versionen von Chrome, Safari und Edge auf Android-Tablets, iPads und Windows-PCs.",,BP-12,"Automatisierter Abnahmetag erfolgreich; WebKit-Regressionstests für Cookie-only Operations-Transport, GET-only XHR-Fallback und blockerneutralen /api/control-Präfix; Browser-/Originalhardwarematrix und Generalprobe ausstehend",geplant
T-030,V1,MUSS,11 Technische Rahmenbedingungen,Zentraler Betrieb in einem EU-Rechenzentrum. Am Veranstaltungsort erfolgt die Anbindung über LTE/5G; ein Dual-SIM-Router unterschiedlicher Netzbetreiber wird empfohlen.,,BP-11,Reale Wrangler-Accountprüfung 14.07.2026: D1 jurisdiction eu/EEUR ohne globale Lesereplikation; R2 über EU-Jurisdiktion in EEUR; R2-Binding und Durable Object fordern eu; LTE/5G-Dual-SIM als Betriebsanweisung dokumentiert,umgesetzt
T-035,V1,MUSS,11 Technische Rahmenbedingungen,"Bediengeräte besitzen lokale Zwischenspeicherung und Offline-Queue für kurze Ausfälle. Ein optionaler lokaler Edge-Betrieb darf später ergänzt werden, ohne das fachliche Modell…",,BP-09,Integration Offline-Replay/Konflikte + E2E 60-s-Verbindungsabbruch + Kassen-V2-Entwurf nur nach Offline-Benutzeränderung,umgesetzt
T-040,V1,MUSS,11 Technische Rahmenbedingungen,Monitore werden über handelsübliche Kiosk-Abspielgeräte betrieben und laden ihre Ansicht nach dem Einschalten automatisch im Vollbild.,,BP-07,Öffentliche kiosk=1-URL + Autostart-/Vollbild-Runbook + Browser Kiosk,umgesetzt
T-050,V1,MUSS,11 Technische Rahmenbedingungen,Automatische tägliche Datensicherung mit mindestens 14 Tagen Aufbewahrung sowie Sicherung vor Veranstaltungstagen; dokumentierter Wiederanlauf innerhalb von 30 Minuten.,,BP-11,Täglicher Cloudflare-Cron + automatische PRE_EVENT-Kennzeichnung nach Berliner Datum + R2-Prüfsumme/14-Tage-Retention; isolierter Vollschema-Restore mit Mengen/FK/Audit und 30-Minuten-Grenze in npm check; docs/operations/backup-restore.md,umgesetzt
T-060,V1,MUSS,11 Technische Rahmenbedingungen,"Zeitzonen- und sommerzeitfeste Verarbeitung, standardmäßig Europe/Berlin.",,BP-03,"IANA-Zeitzonenvertrag für Setup/Snapshots/Vorlagen; UTC-Persistenz und Event-Zeitzone für Eingabe, Anzeige und Auditfilter; Unit-Tests für Sommer-/Winteroffset, Tagesgrenze, DST-Lücke und doppelte Herbstzeit",umgesetzt
T-070,V1,MUSS,11 Technische Rahmenbedingungen,Getrennte Test-/Abnahmeumgebung und Produktivumgebung.,,BP-11,Restore-Test + Betriebs-/Datenschutzprüfung + Umgebungsabnahme,geplant
T-080,V1,MUSS,11 Technische Rahmenbedingungen,"Vollständiger Quellcode, Konfiguration und Deploymentbeschreibung gehen in das uneingeschränkte Nutzungsrecht des Auftraggebers über; ein Betreiberwechsel darf nicht durch propr…",,BP-11,Restore + Übergabe-/Providerwechselplan; Lizenzfreigabe offen,in Arbeit
T-090,V1,MUSS,11 Technische Rahmenbedingungen,Echtzeitaktualisierung erfolgt über eine geeignete Push-Technik mit automatischem Fallback und Wiederverbindung.,,BP-02,WebSocket mit 1–15-s-Reconnect/15-s-Polling + Unit/E2E/Browser,umgesetzt
T-100,V1,MUSS,11 Technische Rahmenbedingungen,"Die technische Umsetzung muss die fachlichen Ereignisse, Zustandsübergänge und Invarianten transaktional konsistent verarbeiten.",,BP-02,D1-Batch Zustand/Ledger/Idempotenz/Outbox + E2E Dublette/Stale/Übergänge,umgesetzt
F-ADM-110,V1,MUSS,8.11 Administration und Geräteverwaltung,"Kontenauswahl und mindestens sechsstellige PIN mit sicherer, neutraler Fehlerbehandlung.",,BP-02,Auth-API-Tests; gruppierte Kontenauswahl; PIN-Autofokus/Enter; Browserabnahme 17.07.2026,umgesetzt
F-ADM-120,V1,MUSS,8.11 Administration und Geräteverwaltung,Konten anlegen aktivieren deaktivieren PIN zurücksetzen und Sitzungen widerrufen.,,BP-02,Konten-/Sitzungstests; expliziter Sitzungswiderruf über session_version; Migration 0035 produktiv,umgesetzt
F-ADM-130,V1,MUSS,8.11 Administration und Geräteverwaltung,Interne Oberflächen geschützt; QR-Ticketstatus und öffentliche FIDS-Inhalte bleiben öffentlich.,,BP-02,Route-Guard-Test; geschützter Eventkatalog; öffentliche FIDS-Daten; autorisierte Display-Kopplung,umgesetzt
D-085,V1,MUSS,9 Datenanforderungen,Pseudonyme Helferkonten und widerrufbare Sitzungen ohne Klartext-PIN oder Sitzungstoken; technische Herkunft wird serverseitig erzeugt.,,BP-02,Migration 0035; PBKDF2-/Cookie-/Schema-Tests; Login ohne Browser-Geräte-ID; produktive Tabellenprüfung,umgesetzt
Q-UX-090,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,Kompakte Desktopdichte und Editoren nur als Drawer oder Dialog.,,BP-04,Browserabnahme 1366 × 768 und 1920 × 1080 ohne Dokumentüberlauf; UI-Finish-Tests,umgesetzt
Q-UX-100,V1,MUSS,10.1 Bedienbarkeit und Oberfläche,Flight Director vollständig auf Desktop und iPad; Flight Line touchoptimiert und rollenberechtigt.,,BP-04,Getrennte Flight Director-/Flight Line-Routen; Browserabnahme iPad 1024 × 1366 und iPhone 390 × 844; responsive Tests,umgesetzt
Q-SIC-050,V1,MUSS,"10.4 Sicherheit, Datenschutz und Zugriffsschutz",Langsam gehashte PINs sichere Cookies Ablauf und serverseitige Begrenzung von Fehlversuchen.,,BP-02,PBKDF2 mit Salz; HttpOnly/Secure/SameSite-Tests; Idle-/Absolutablauf; konto- und herkunftsbezogene Begrenzung,umgesetzt
Q-WAR-060,V1,MUSS,"10.5 Wartbarkeit, Erweiterbarkeit und Betriebskosten",Modulare Webanwendung mit App-Shell Designsystem Auth und Featuregrenzen.,,BP-12,App.tsx als reine Komposition; schlanker FeatureRouter; acht dynamisch geladene Fachmodule; separater Operations-Workspace/API/Auth/Designsystem; Architekturtest und route-spezifische Build-Chunks,umgesetzt
V15-AUTH-010,V1,MUSS,Fortgeltendes Delta 1.5,Interne Sitzungen gelten 16 Stunden absolut ohne Idle-Ablauf.,,apps/worker/src/auth.ts,apps/worker/src/auth.test.ts,umgesetzt
V15-NAV-010,V1,MUSS,Fortgeltendes Delta 1.5,Gemeinsamer Ansichtswechsler mit sichtbar gesperrten Zielen.,,apps/web/src/app,apps/web/src/features/auth/event-selection.test.ts,umgesetzt
V15-ROLE-010,V1,MUSS,Fortgeltendes Delta 1.5,Flight Director verwendet die Rolle FLIGHT_DIRECTOR.,,packages/domain und apps/worker,packages/domain/src/index.test.ts,umgesetzt
V15-QUE-010,V1,MUSS,Fortgeltendes Delta 1.5,Buchungsgruppen bleiben einzeln und besitzen stabile Kommunikationsnummern.,,apps/worker/src/event-coordinator.ts packages/domain/src/communication-labels.ts und ADR-0022,Domain- und stabile Operations-/Kennungstests,umgesetzt
V15-QUE-020,V1,MUSS,Fortgeltendes Delta 1.5,Mehrgruppen-Aufrufe kombinieren nur vollständige kompatible Gruppen atomar.,,apps/worker/src/event-coordinator.ts,apps/worker/src/v1-5-stable-operations.test.ts,umgesetzt
V15-FLT-010,V1,MUSS,Fortgeltendes Delta 1.5,"MARK_OFF_BLOCK, MARK_ON_BLOCK und expliziter Turnaround-Abschluss.",,packages/contracts und packages/domain,packages/contracts/src/index.test.ts,umgesetzt
V15-FLT-020,V1,MUSS,Fortgeltendes Delta 1.5,Manuelle Anwesenheit und getrennte Gruppenaktionen ohne Scan.,,apps/worker/src/event-coordinator.ts,apps/worker/src/v1-5-stable-operations.test.ts,umgesetzt
V15-TKT-010,V1,MUSS,Fortgeltendes Delta 1.5,Ticketcodes bleiben bis zur Veranstaltungslöschung geschützt gespeichert.,,apps/worker/migrations/0036_v1_5_stable_operations.sql,apps/worker/src/v1-5-stable-operations.test.ts,umgesetzt
V15-TKT-020,V1,MUSS,Fortgeltendes Delta 1.5,Geschützter Nachdruck als QR-Ticketzettel ohne Kassenbon-Darstellung.,,apps/web/src/cashier-view.tsx,apps/worker/src/v1-5-stable-operations.test.ts,umgesetzt
V15-FIDS-010,V1,MUSS,Fortgeltendes Delta 1.5,Öffentliches FIDS benötigt keine Gerätekopplung.,,apps/worker/src/index.ts apps/web/src/fids-display.tsx und ADR-0022,PublicBoard- Integrations- und Browser-Kennungstest,umgesetzt
V15-FIDS-020,V1,MUSS,Fortgeltendes Delta 1.5,"Persistierte Ausblendfrist von 5 bis 900 Sekunden, Standard 15.",,apps/web/src/fids-display.tsx,apps/web/src/fids-display-ui.test.ts,umgesetzt
V15-BRAND-010,V1,MUSS,Fortgeltendes Delta 1.5,"PNG, JPEG, WebP und sicheres SVG mit Plane-Fallback.",,apps/worker/src/event-logo.ts index.ts Migration 0044 und apps/web/src/design-system/BrandMark.tsx,event-logo.test.ts event-logo-theme-routes.test.ts brand-mark.test.ts und Browserabnahme,umgesetzt
V15-EVT-010,V1,MUSS,Fortgeltendes Delta 1.5,Veranstaltungen können vollständig gelöscht werden.,,apps/worker/src/event-deletion.ts,apps/worker/src/event-deletion.test.ts,umgesetzt
V15-EVT-020,V1,MUSS,Fortgeltendes Delta 1.5,Nach Löschung der letzten Veranstaltung startet die Ersteinrichtung.,,apps/worker/src/index.ts,apps/worker/src/event-deletion.test.ts,umgesetzt
V15-EXP-010,V1,MUSS,Fortgeltendes Delta 1.5,Kontextbezogener anonymer Leistungsprofilexport.,,apps/worker/src/index.ts,apps/worker/src/event-deletion.test.ts,umgesetzt
V15-UI-020,V1,MUSS,Fortgeltendes Delta 1.5,Ein-Bildschirm-Abläufe und eigenständige iPad-/iPhone-Layouts.,,apps/web/src,visuelle Browserabnahme,umgesetzt
V15-IOS-010,V1,MUSS,Fortgeltendes Delta 1.5,Manuelle Safari- und PWA-Abnahme auf realem iPhone und iPad.,,docs/verification/ios-manual-v1.5.md,manuelle Hardwareabnahme,in Arbeit
V15-OPS-010,V1,MUSS,Fortgeltendes Delta 1.5,Rolleneinweisungen und leicht löschbare synthetische Testveranstaltung.,,docs/operations,manuelle Rollendurchläufe,umgesetzt
V16-KAS-010,V1,MUSS,Fortgeltendes Delta 1.6.0,Produktbezogene idempotente Verkaufsaktion an stabiler Position.,,apps/web/src/cashier-view.tsx,apps/web/src/cashier-v1-6.test.ts,umgesetzt
V16-KAS-015,V1,MUSS,Fortgeltendes Delta 1.6.0,Vollständig bedienbare kompakte Produktliste auch bei mehr als zwei Produkten.,,apps/web/src/cashier-view.tsx und cashier-v12.css,Komponententest und Browserabnahme mit drei Produkten,umgesetzt
V16-KAS-020,V1,MUSS,Fortgeltendes Delta 1.6.0,Dauerhaft reservierte Hinweisfläche ohne Layoutsprung.,,apps/web/src/features/cashier/cashier-v12.css,apps/web/src/cashier-v1-6.test.ts und Browserabnahme,umgesetzt
V16-KAS-030,V1,MUSS,Fortgeltendes Delta 1.6.0,Aktuelle cursorbasierte Kassenliste mit gezielter Revalidierung.,,apps/web/src/cashier-view.tsx apps/worker/src/index.ts und ADR-0022,Contracts- Worker- Suchkompatibilitäts- und Browsertests,umgesetzt
V16-KAS-040,V1,MUSS,Fortgeltendes Delta 1.6.0,Zuverlässiger auditierter Storno mit unmittelbarer Kapazitätsfreigabe.,,apps/worker/src/event-coordinator.ts und apps/web/src/cashier-view.tsx,scripts/verify_ticket_corrections.mjs und Browserabnahme,umgesetzt
V16-KAS-050,V1,MUSS,Fortgeltendes Delta 1.6.0,Keine neue Umbuchung; Korrektur durch Storno und Neuverkauf.,,packages/contracts packages/domain apps/worker und apps/web,Contracts- Domain- und Integrationstests,umgesetzt
V16-TKT-010,V1,MUSS,Fortgeltendes Delta 1.6.0,Gemeinsames lesbares 58-mm-Dokument für Vorschau und Druck.,,apps/web/src/cashier-view.tsx apps/worker/src/index.ts und ADR-0022,Druckmarkup- G-Kennungs- und Browserabnahme,umgesetzt
V16-TKT-020,V1,MUSS,Fortgeltendes Delta 1.6.0,Druck nur bei vollständigen Daten; Verkauf bleibt unabhängig gültig.,,apps/web/src/cashier-view.tsx,Druckbereitschafts- und Browsertests,umgesetzt
V161-UI-010,V1,MUSS,Fortgeltendes Delta 1.6.1,Zweispaltige Kasse ohne horizontales Abschneiden im iPad-Landscape-Bereich.,,apps/web/src/cashier-view.tsx und cashier-v12.css,Komponententest und Browserabnahme bei 1194×679 sowie Tablet-Portrait,umgesetzt
V161-UI-020,V1,MUSS,Fortgeltendes Delta 1.6.1,Genau ein Scroll-Eigentümer für Ticketliste und cursorbasiertes Nachladen.,,apps/web/src/features/cashier/cashier-v12.css,Komponententest und Browserabnahme mit gefüllter und leerer Ticketliste,umgesetzt
V161-UI-030,V1,MUSS,Fortgeltendes Delta 1.6.1,Ein globaler Footer entfällt; die aktuelle Releaseversion steht zugänglich in der oberen Navigation.,,apps/web/src/app/AppShell.tsx und AppHeader.tsx,apps/web/src/app/navigation.test.ts und Browserabnahme,umgesetzt
V161-FL-010,V1,MUSS,Fortgeltendes Delta 1.6.1,"Kompakte scrollbare Flugzeugtabelle mit deutschem Status, Zustandszeit und iPad-Darstellung.",,apps/web/src/flight-line-supervisor.tsx und flight-line-v12.css sowie apps/worker/migrations/0038_aircraft_state_changed_at.sql,Contract-/Migration-/UI-Tests und Browserabnahme Desktop/iPad,umgesetzt
V161-FL-020,V1,MUSS,Fortgeltendes Delta 1.6.1,Zeilenaktionen und Buchungsgruppenbelegung im zentrierten Dialog ohne Zeilenaufklappung.,,apps/web/src/flight-line-supervisor.tsx und design-system/components/ModalDialog.tsx,Flight-Line- und Designsystemtests sowie Fokusabnahme,umgesetzt
V161-FL-030,V1,MUSS,Fortgeltendes Delta 1.6.1,Separate konfliktgeprüfte und auditierte Pilotzuweisung bis Offblock.,,packages/contracts und packages/domain sowie apps/worker/src/event-coordinator.ts,Contract-/Rollen-/Worker-Tests und test:pilot-conflict,umgesetzt
V161-FL-040,V1,MUSS,Fortgeltendes Delta 1.6.1,Vollständige deutschsprachige Zeitlinie für aktuellen Umlauf und eine Historienzeile je Umlauf.,,packages/domain/src/index.ts und apps/web/src/flight-line-supervisor.tsx,Domain- und Flight-Line-UI-Tests sowie Browserablauf,umgesetzt
V17-KAS-010,V1,MUSS,Fortgeltendes Delta 1.7.0,Kompakte feste Produktzeilen mit gemeinsamem Gruppenzähler und eigener Verkaufsaktion.,,apps/web/src/cashier-view.tsx und features/cashier/cashier-v12.css,cashier-v1-6.test.ts und Browserabnahme mit drei Produkten,umgesetzt
V17-KAS-020,V1,MUSS,Fortgeltendes Delta 1.7.0,Geometrisch reservierte Aufteilungswarnung ohne wiederholte Bestätigung.,,apps/web/src/cashier-view.tsx und features/cashier/cashier-v12.css,cashier-v1-6.test.ts und responsive Browserabnahme,umgesetzt
V17-KAS-030,V1,MUSS,Fortgeltendes Delta 1.7.0,Operativ ausgeblendete Gewichtserfassung und ausschließlich generierte QR-Tickets bei erhaltener Vertragskompatibilität.,,apps/web/src/cashier-view.tsx und admin-view.tsx sowie apps/worker/src/event-coordinator.ts,cashier-guidance-ui.test.ts und Worker-Gesamttest,umgesetzt
V17-KAS-040,V1,MUSS,Fortgeltendes Delta 1.7.0,Gruppenzähler springt ausschließlich nach bestätigtem Verkauf auf eins zurück.,,apps/web/src/cashier-view.tsx,cashier-v1-6.test.ts und Verkaufsablauf im Browser,umgesetzt
